,Area,Room,Parking,Warehouse,Elevator,Address,Price(USD),PriceGrade,AreaGrade,Price(meter²),Price(Neighborhood)
1970,58,2,True,True,True,Sabalan,40000.0,Budget,Small,689.6551724137931,58333.335
969,105,2,True,True,True,Persian Gulf Martyrs Lake,93333.33,Budget,Large,888.8888571428572,102752.65125000001
575,105,2,True,True,True,Southern Janatabad,176666.67,Budget,Large,1682.5397142857144,105948.38731182796
2704,100,2,True,True,True,Narmak,126666.67,Budget,Large,1266.6667,131330.6668
3250,220,4,True,True,False,Azarbaijan,500000.0,Affordable,Huge,2272.7272727272725,78347.2225
619,92,2,False,True,True,Shahrake Qods,33733.33,Budget,Large,366.66663043478263,30030.72463768116
2898,72,2,True,True,True,Saadat Abad,133333.33,Budget,Medium,1851.8518055555553,316291.9895348837
3426,80,2,True,True,True,Punak,125333.33,Budget,Medium,1566.666625,124276.81161490682
3065,64,2,False,True,False,Shahran,63333.33,Budget,Medium,989.58328125,99525.1286923077
1421,290,4,True,True,True,Farmanieh,1133333.33,Standard,Huge,3908.0459655172417,697242.6898245614
1142,44,1,True,True,False,Shahran,46333.33,Budget,Small,1053.0302272727274,99525.1286923077
2705,82,2,True,True,True,Si Metri Ji,53333.33,Budget,Medium,650.4064634146341,56175.36217391305
197,65,1,True,True,True,Southern Janatabad,100000.0,Budget,Medium,1538.4615384615386,105948.38731182796
3298,128,3,True,True,True,Gheitarieh,306666.67,Budget,VeryLarge,2395.833359375,357490.47642857145
512,191,3,True,True,True,Farmanieh,604833.33,Affordable,VeryLarge,3166.6666492146596,697242.6898245614
991,64,1,False,True,False,Eskandari,35000.0,Budget,Medium,546.875,51916.667499999996
1045,80,2,True,True,True,Southern Janatabad,116666.67,Budget,Medium,1458.333375,105948.38731182796
1422,200,3,True,True,True,Farmanieh,1166666.67,Standard,VeryLarge,5833.33335,697242.6898245614
2288,68,2,True,True,False,West Ferdows Boulevard,76666.67,Budget,Medium,1127.4510294117647,103524.82772413793
847,155,3,True,True,True,Shahrake Gharb,310000.0,Affordable,VeryLarge,2000.0,398996.04508474574
2092,100,2,True,True,True,Andisheh,60000.0,Budget,Large,600.0,62586.42602409639
1062,68,2,True,True,True,Southern Janatabad,70000.0,Budget,Medium,1029.4117647058824,105948.38731182796
3280,55,1,True,True,True,Andisheh,26583.33,Budget,Small,483.33327272727274,62586.42602409639
1111,130,3,True,True,True,Saadat Abad,283333.33,Budget,VeryLarge,2179.487153846154,316291.9895348837
3334,80,2,True,True,True,Southern Janatabad,100000.0,Budget,Medium,1250.0,105948.38731182796
2591,95,2,True,True,True,Central Janatabad,133333.33,Budget,Large,1403.5087368421052,116287.03677777779
1611,115,2,True,True,True,Tarasht,153333.33,Budget,Large,1333.333304347826,117972.22166666666
2373,110,2,True,False,False,Amirabad,133333.33,Budget,Large,1212.1211818181816,137261.90357142856
3327,80,2,True,True,True,West Ferdows Boulevard,100000.0,Budget,Medium,1250.0,103524.82772413793
3195,30,0,False,True,False,Ostad Moein,16666.67,Budget,Tiny,555.5556666666666,64229.26865853659
1716,88,2,True,True,True,Southern Janatabad,85333.33,Budget,Medium,969.6969318181818,105948.38731182796
1962,155,3,True,True,True,Heravi,300000.0,Budget,VeryLarge,1935.483870967742,268728.98521739134
319,86,2,True,True,True,Southern Janatabad,120000.0,Budget,Medium,1395.3488372093022,105948.38731182796
2846,95,2,True,True,True,Shahran,108333.33,Budget,Large,1140.3508421052632,99525.1286923077
1838,70,1,True,True,True,East Ferdows Boulevard,86666.67,Budget,Medium,1238.0952857142856,128490.54027027027
622,100,2,True,True,True,Ekhtiarieh,183333.33,Budget,Large,1833.3332999999998,337801.5880952381
3381,53,1,False,False,False,Kahrizak,15000.0,Budget,Small,283.0188679245283,36073.957500000004
1175,204,3,True,True,True,Elahieh,1088000.0,Standard,Huge,5333.333333333333,892878.4305882353
977,140,3,True,True,True,Punak,206666.67,Budget,VeryLarge,1476.1905000000002,124276.81161490682
379,148,2,True,False,True,Koohsar,150000.0,Budget,VeryLarge,1013.5135135135135,110416.665
2662,75,2,False,True,True,Parand,9333.33,Budget,Medium,124.4444,17453.01874015748
3383,53,1,False,True,False,Shahran,49000.0,Budget,Small,924.5283018867924,99525.1286923077
1909,190,3,True,True,True,Aqdasieh,800000.0,Economy,VeryLarge,4210.526315789473,585999.9996
49,98,2,True,True,True,Pardis,18000.0,Budget,Large,183.6734693877551,25927.39732876712
758,140,3,True,True,True,Ozgol,210000.0,Budget,VeryLarge,1500.0,256423.333
1570,120,2,True,True,False,Pardis,60000.0,Budget,Large,500.0,25927.39732876712
2599,100,2,True,True,True,Persian Gulf Martyrs Lake,14500.0,Budget,Large,145.0,102752.65125000001
2354,137,3,True,True,True,ShahrAra,240000.0,Budget,VeryLarge,1751.8248175182482,201000.0
2905,155,3,True,True,True,North Program Organization,176666.67,Budget,VeryLarge,1139.7849677419356,247240.74074074073
1919,161,3,True,True,True,Persian Gulf Martyrs Lake,213333.33,Budget,VeryLarge,1325.0517391304347,102752.65125000001
3122,100,2,True,True,True,Southern Janatabad,186666.67,Budget,Large,1866.6667000000002,105948.38731182796
1349,83,2,True,True,True,Central Janatabad,128633.33,Budget,Medium,1549.7991566265061,116287.03677777779
1781,113,2,True,True,True,Ekhtiarieh,200000.0,Budget,Large,1769.9115044247787,337801.5880952381
3264,80,2,True,True,True,Persian Gulf Martyrs Lake,25000.0,Budget,Medium,312.5,102752.65125000001
393,140,3,True,True,True,Punak,256666.67,Budget,VeryLarge,1833.3333571428573,124276.81161490682
735,50,1,True,True,False,Narmak,58333.33,Budget,Small,1166.6666,131330.6668
1005,365,4,True,True,True,Dorous,1581666.67,UpperMid,Huge,4333.333342465753,624487.1799999999
1027,85,2,True,True,True,Shahran,110000.0,Budget,Medium,1294.1176470588234,99525.1286923077
2630,104,2,True,True,False,Tehran Now,73333.33,Budget,Large,705.1281730769231,70000.0
2562,106,2,True,True,True,Pakdasht,30000.0,Budget,Large,283.0188679245283,27426.6656
2004,200,3,True,True,True,Araj,443333.33,Affordable,VeryLarge,2216.66665,404444.44444444444
2211,78,2,False,False,True,Parand,13900.0,Budget,Medium,178.2051282051282,17453.01874015748
2296,35,1,False,True,False,Salsabil,22000.0,Budget,Tiny,628.5714285714286,46566.97266666666
612,160,2,True,True,True,Pardis,66666.67,Budget,VeryLarge,416.66668749999997,25927.39732876712
2023,201,3,True,True,True,Aqdasieh,473333.33,Affordable,Huge,2354.8921890547263,585999.9996
336,55,1,False,True,False,West Ferdows Boulevard,51666.67,Budget,Small,939.394,103524.82772413793
2756,83,2,True,True,True,Ozgol,1833.33,Budget,Medium,22.088313253012046,256423.333
2848,80,2,False,False,True,Parand,13000.0,Budget,Medium,162.5,17453.01874015748
1834,70,2,True,True,True,West Ferdows Boulevard,86666.67,Budget,Medium,1238.0952857142856,103524.82772413793
3135,89,2,True,True,True,Punak,100000.0,Budget,Medium,1123.5955056179776,124276.81161490682
275,90,2,True,True,True,Saadat Abad,216666.67,Budget,Medium,2407.4074444444445,316291.9895348837
1374,101,2,True,True,True,Persian Gulf Martyrs Lake,116666.67,Budget,Large,1155.1155445544555,102752.65125000001
1529,228,3,True,True,True,Zaferanieh,676400.0,Economy,Huge,2966.6666666666665,785838.2714814814
2027,86,2,True,True,True,Gheitarieh,240000.0,Budget,Medium,2790.6976744186045,357490.47642857145
2138,65,2,False,False,False,Ostad Moein,40000.0,Budget,Medium,615.3846153846154,64229.26865853659
288,64,2,True,True,True,Shahr-e-Ziba,73333.33,Budget,Medium,1145.83328125,103462.99724770641
513,91,2,True,True,True,Salsabil,69766.67,Budget,Large,766.6667032967033,46566.97266666666
542,150,3,True,True,True,Narmak,280000.0,Budget,VeryLarge,1866.6666666666667,131330.6668
934,60,1,True,True,False,East Ferdows Boulevard,60000.0,Budget,Small,1000.0,128490.54027027027
1164,40,0,False,True,False,Ostad Moein,21666.67,Budget,Tiny,541.66675,64229.26865853659
2417,60,2,False,True,True,Qasr-od-Dasht,61666.67,Budget,Small,1027.7778333333333,50485.71392857143
3025,96,2,True,True,True,Gheitarieh,205833.33,Budget,Large,2144.0971875,357490.47642857145
1114,250,4,True,True,False,Shahrake Gharb,1166666.67,Standard,Huge,4666.666679999999,398996.04508474574
1968,60,1,True,True,True,Persian Gulf Martyrs Lake,29166.67,Budget,Small,486.11116666666663,102752.65125000001
3404,66,2,False,True,False,Yakhchiabad,33333.33,Budget,Medium,505.05045454545456,33333.33
1504,71,2,True,True,True,Punak,90000.0,Budget,Medium,1267.605633802817,124276.81161490682
890,85,2,True,True,True,Yaftabad,41666.67,Budget,Medium,490.1961176470588,41666.67
1362,90,2,True,True,True,Punak,116666.67,Budget,Medium,1296.2963333333332,124276.81161490682
2966,72,2,True,True,False,Southern Janatabad,69666.67,Budget,Medium,967.5926388888888,105948.38731182796
798,100,2,True,True,True,Pasdaran,183333.33,Budget,Large,1833.3332999999998,309631.8181818182
1237,73,2,True,True,True,Razi,41000.0,Budget,Medium,561.6438356164383,44633.33428571428
1348,176,2,True,True,False,Islamshahr,93333.33,Budget,VeryLarge,530.3030113636364,41914.10230769231
862,84,3,True,True,True,Andisheh,53000.0,Budget,Medium,630.952380952381,62586.42602409639
1335,85,2,True,True,False,Southern Janatabad,113333.33,Budget,Medium,1333.333294117647,105948.38731182796
3176,65,1,True,True,True,Shahran,62666.67,Budget,Medium,964.1026153846153,99525.1286923077
6,87,2,True,True,True,Pardis,20000.0,Budget,Medium,229.88505747126436,25927.39732876712
3200,150,3,True,True,True,Yousef Abad,366666.67,Affordable,VeryLarge,2444.4444666666664,234399.12315789473
1066,95,2,True,True,False,Northern Janatabad,130000.0,Budget,Large,1368.421052631579,109611.11090909092
3332,65,2,True,True,False,West Pars,65000.0,Budget,Medium,1000.0,145878.78636363635
933,105,2,True,True,True,Persian Gulf Martyrs Lake,108333.33,Budget,Large,1031.746,102752.65125000001
2819,96,2,True,True,True,Gisha,183333.33,Budget,Large,1909.7221874999998,183903.70222222223
1386,67,2,False,True,True,Pirouzi,66666.67,Budget,Medium,995.0249253731344,72499.99968253968
499,81,2,True,True,True,East Pars,96390.0,Budget,Medium,1190.0,73315.41625000001
2750,55,1,False,True,False,West Ferdows Boulevard,52666.67,Budget,Small,957.5758181818181,103524.82772413793
3344,50,1,False,True,False,Pirouzi,36666.67,Budget,Small,733.3334,72499.99968253968
1565,86,2,True,True,True,Pardis,26000.0,Budget,Medium,302.3255813953488,25927.39732876712
2869,104,2,True,True,True,Si Metri Ji,61000.0,Budget,Large,586.5384615384615,56175.36217391305
2851,185,3,True,True,True,East Ferdows Boulevard,316666.67,Affordable,VeryLarge,1711.7117297297295,128490.54027027027
779,90,2,True,True,True,Shahran,106666.67,Budget,Medium,1185.1852222222221,99525.1286923077
1864,270,3,True,True,True,Kamranieh,883333.33,Economy,Huge,3271.6049259259257,610047.6185714286
2886,57,1,True,True,True,Ostad Moein,53333.33,Budget,Small,935.672456140351,64229.26865853659
1043,135,3,True,True,True,Marzdaran,247500.0,Budget,VeryLarge,1833.3333333333333,315572.7272727273
2265,100,2,True,True,True,Gheitarieh,276666.67,Budget,Large,2766.6666999999998,357490.47642857145
2018,122,3,True,True,True,Saadat Abad,266666.67,Budget,VeryLarge,2185.7923770491802,316291.9895348837
793,140,3,True,True,True,Heravi,226666.67,Budget,VeryLarge,1619.047642857143,268728.98521739134
668,70,1,True,True,True,Central Janatabad,103333.33,Budget,Medium,1476.1904285714286,116287.03677777779
2411,125,2,True,True,True,Shahrake Qods,45833.33,Budget,VeryLarge,366.66664000000003,30030.72463768116
359,70,2,True,True,True,Northern Janatabad,106666.67,Budget,Medium,1523.8095714285714,109611.11090909092
2062,94,2,True,True,True,Shahran,76000.0,Budget,Large,808.5106382978723,99525.1286923077
3296,130,2,False,True,False,Narmak,210000.0,Budget,VeryLarge,1615.3846153846155,131330.6668
277,75,2,True,True,True,Central Janatabad,107333.33,Budget,Medium,1431.1110666666666,116287.03677777779
756,87,2,True,True,True,Pardis,21666.67,Budget,Medium,249.04218390804596,25927.39732876712
2420,57,2,True,True,True,Salsabil,53333.33,Budget,Small,935.672456140351,46566.97266666666
602,150,3,True,True,True,Ekhtiarieh,400000.0,Affordable,VeryLarge,2666.6666666666665,337801.5880952381
833,89,2,True,True,True,Central Janatabad,120666.67,Budget,Medium,1355.8052808988764,116287.03677777779
3090,50,2,False,True,False,Komeil,24333.33,Budget,Small,486.6666,38357.575454545455
1604,146,3,True,True,True,Saadat Abad,360000.0,Affordable,VeryLarge,2465.753424657534,316291.9895348837
3367,200,2,False,False,False,Rudhen,95000.0,Budget,VeryLarge,475.0,67527.27272727272
863,77,2,True,True,True,Gheitarieh,184800.0,Budget,Medium,2400.0,357490.47642857145
2715,75,2,True,True,True,Parand,13000.0,Budget,Medium,173.33333333333334,17453.01874015748
289,112,2,True,True,True,Shahr-e-Ziba,122666.67,Budget,Large,1095.238125,103462.99724770641
1096,90,2,True,True,True,Shahran,95000.0,Budget,Medium,1055.5555555555557,99525.1286923077
1645,120,2,True,True,True,West Ferdows Boulevard,166666.67,Budget,Large,1388.8889166666668,103524.82772413793
528,65,1,True,True,False,Saadat Abad,108333.33,Budget,Medium,1666.6666153846154,316291.9895348837
1916,105,2,True,True,True,Dehkade Olampic,136666.67,Budget,Large,1301.5873333333334,144166.66777777777
3210,86,2,True,True,True,Central Janatabad,143333.33,Budget,Medium,1666.6666279069766,116287.03677777779
2902,65,1,True,True,True,Hassan Abad,17000.0,Budget,Medium,261.53846153846155,17000.0
2334,52,1,True,True,False,Salsabil,36666.67,Budget,Small,705.1282692307692,46566.97266666666
1890,152,3,True,True,True,Saadat Abad,326666.67,Affordable,VeryLarge,2149.1228289473684,316291.9895348837
3405,130,3,True,True,True,Persian Gulf Martyrs Lake,28833.33,Budget,VeryLarge,221.79484615384618,102752.65125000001
929,58,1,True,True,True,Shahr-e-Ziba,61666.67,Budget,Small,1063.218448275862,103462.99724770641
1300,105,2,True,True,True,Pardis,17966.67,Budget,Large,171.11114285714285,25927.39732876712
982,98,2,True,True,True,Central Janatabad,149333.33,Budget,Large,1523.8094897959181,116287.03677777779
1186,79,2,True,True,True,West Ferdows Boulevard,103333.33,Budget,Medium,1308.016835443038,103524.82772413793
1452,56,1,True,True,True,Shahran,81666.67,Budget,Small,1458.3333928571428,99525.1286923077
1467,114,2,True,True,True,Abazar,223333.33,Budget,Large,1959.0642982456138,286471.0139130435
2378,147,3,True,True,True,Saadat Abad,303800.0,Budget,VeryLarge,2066.6666666666665,316291.9895348837
861,80,2,True,True,False,Andisheh,37000.0,Budget,Medium,462.5,62586.42602409639
3387,83,3,False,False,False,Atabak,42883.33,Budget,Medium,516.6666265060242,38738.886666666665
601,162,3,True,True,True,Shahrake Gharb,405000.0,Affordable,VeryLarge,2500.0,398996.04508474574
2632,60,1,True,True,False,Shahryar,20000.0,Budget,Small,333.3333333333333,72356.41
2057,87,2,True,True,True,Pardis,15966.67,Budget,Medium,183.52494252873564,25927.39732876712
826,105,2,True,True,True,Pardis,17133.33,Budget,Large,163.17457142857145,25927.39732876712
1857,110,2,True,True,True,Ekhtiarieh,276666.67,Budget,Large,2515.151545454545,337801.5880952381
1773,100,2,True,True,True,Southern Janatabad,190000.0,Budget,Large,1900.0,105948.38731182796
930,115,2,True,True,True,East Ferdows Boulevard,173333.33,Budget,Large,1507.2463478260868,128490.54027027027
1119,105,2,True,True,True,Pardis,18333.33,Budget,Large,174.60314285714287,25927.39732876712
1405,120,3,True,True,True,Punak,222000.0,Budget,Large,1850.0,124276.81161490682
1462,75,2,True,True,True,Rudhen,33333.33,Budget,Medium,444.44440000000003,67527.27272727272
1659,200,2,True,True,False,Andisheh,66666.67,Budget,VeryLarge,333.33335,62586.42602409639
2254,128,3,True,True,False,Niavaran,283333.33,Budget,VeryLarge,2213.541640625,663106.8627941177
1154,60,1,True,True,True,Saadat Abad,110000.0,Budget,Small,1833.3333333333333,316291.9895348837
1644,245,3,True,True,True,Niavaran,718666.67,Economy,Huge,2933.333346938776,663106.8627941177
697,155,3,True,True,True,Shahrake Gharb,333333.33,Affordable,VeryLarge,2150.537612903226,398996.04508474574
255,76,2,True,True,True,Shahr-e-Ziba,73333.33,Budget,Medium,964.9122368421052,103462.99724770641
1051,86,2,True,True,True,Southern Janatabad,150000.0,Budget,Medium,1744.1860465116279,105948.38731182796
1823,135,2,True,True,True,Saadat Abad,293333.33,Budget,VeryLarge,2172.8394814814815,316291.9895348837
2688,114,2,True,True,True,Northren Jamalzadeh,183333.33,Budget,Large,1608.1871052631577,116880.95214285715
1743,60,1,True,True,False,Islamshahr,26000.0,Budget,Small,433.3333333333333,41914.10230769231
670,53,1,True,True,False,East Ferdows Boulevard,64000.0,Budget,Small,1207.5471698113208,128490.54027027027
1947,83,3,True,True,True,Shahran,103333.33,Budget,Medium,1244.9798795180723,99525.1286923077
2721,114,2,True,True,True,Seyed Khandan,228000.0,Budget,Large,2000.0,212111.1133333333
1072,50,1,True,False,True,North Program Organization,63333.33,Budget,Small,1266.6666,247240.74074074073
256,74,2,True,True,False,East Ferdows Boulevard,76666.67,Budget,Medium,1036.036081081081,128490.54027027027
2033,90,2,True,True,True,Northern Janatabad,160000.0,Budget,Medium,1777.7777777777778,109611.11090909092
1400,170,3,True,True,True,Punak,311666.67,Affordable,VeryLarge,1833.3333529411764,124276.81161490682
3342,190,3,True,True,True,Pasdaran,411666.67,Affordable,VeryLarge,2166.6666842105265,309631.8181818182
365,90,2,True,True,True,Feiz Garden,128333.33,Budget,Medium,1425.925888888889,101877.19315789473
9,71,1,True,True,True,West Ferdows Boulevard,79000.0,Budget,Medium,1112.6760563380283,103524.82772413793
2880,115,2,True,True,True,West Ferdows Boulevard,163333.33,Budget,Large,1420.2898260869565,103524.82772413793
2587,58,2,False,True,True,Qasr-od-Dasht,42333.33,Budget,Small,729.885,50485.71392857143
1540,177,3,True,True,True,Velenjak,723333.33,Economy,VeryLarge,4086.628983050847,712712.1213636363
138,141,3,True,True,True,Persian Gulf Martyrs Lake,127000.0,Budget,VeryLarge,900.7092198581561,102752.65125000001
427,123,2,True,True,True,Pirouzi,135300.0,Budget,VeryLarge,1100.0,72499.99968253968
1903,135,3,True,True,True,Dehkade Olampic,140000.0,Budget,VeryLarge,1037.037037037037,144166.66777777777
2526,96,1,False,False,False,Islamshahr,56666.67,Budget,Large,590.2778125,41914.10230769231
957,105,2,True,True,True,Koohsar,133333.33,Budget,Large,1269.841238095238,110416.665
3423,92,2,True,True,True,Shahran,107333.33,Budget,Large,1166.6666304347825,99525.1286923077
2485,100,2,True,True,True,Hor Square,76130.0,Budget,Large,761.3,52474.165
1291,70,2,True,True,True,Southern Program Organization,83333.33,Budget,Medium,1190.4761428571428,93652.17434782608
2084,150,3,True,True,True,Saadat Abad,666666.67,Economy,VeryLarge,4444.444466666667,316291.9895348837
919,71,2,True,True,False,East Ferdows Boulevard,76000.0,Budget,Medium,1070.4225352112676,128490.54027027027
3026,108,2,True,True,True,Persian Gulf Martyrs Lake,116666.67,Budget,Large,1080.2469444444444,102752.65125000001
117,100,2,True,True,True,Lavizan,110000.0,Budget,Large,1100.0,99166.66500000001
2387,77,2,True,True,True,Gholhak,206666.67,Budget,Medium,2683.9827272727275,226666.667
1252,105,2,True,True,True,Pardis,26666.67,Budget,Large,253.96828571428568,25927.39732876712
2546,150,3,True,True,True,Punak,226666.67,Budget,VeryLarge,1511.1111333333333,124276.81161490682
2903,40,1,True,True,True,East Pars,38166.67,Budget,Tiny,954.16675,73315.41625000001
1132,108,2,True,True,True,Pasdaran,256666.67,Budget,Large,2376.5432407407407,309631.8181818182
1336,68,2,True,True,True,Southern Janatabad,73333.33,Budget,Medium,1078.4313235294119,105948.38731182796
2645,65,1,True,True,True,Golestan,12000.0,Budget,Medium,184.6153846153846,94322.916875
538,103,2,True,True,True,Saadat Abad,173333.33,Budget,Large,1682.8478640776698,316291.9895348837
1787,75,2,True,True,True,Saadat Abad,183333.33,Budget,Medium,2444.4444,316291.9895348837
3171,67,1,True,True,False,Punak,71666.67,Budget,Medium,1069.651791044776,124276.81161490682
1021,220,3,True,True,True,Elahieh,1173333.33,Standard,Huge,5333.333318181819,892878.4305882353
2699,114,2,True,True,True,Gholhak,251666.67,Budget,Large,2207.6023684210527,226666.667
2194,65,2,False,True,True,Salsabil,40666.67,Budget,Medium,625.6410769230769,46566.97266666666
1424,450,3,True,False,False,Damavand,128333.33,Budget,Huge,285.18517777777777,122108.69521739132
644,105,2,True,True,True,Pardis,31833.33,Budget,Large,303.1745714285714,25927.39732876712
2395,88,2,True,True,True,Shahrake Gharb,175000.0,Budget,Medium,1988.6363636363637,398996.04508474574
498,103,2,True,True,True,Shahran,118333.33,Budget,Large,1148.867281553398,99525.1286923077
2316,50,1,True,True,False,Andisheh,25166.67,Budget,Small,503.3334,62586.42602409639
280,121,3,True,True,True,Persian Gulf Martyrs Lake,121666.67,Budget,VeryLarge,1005.5096694214876,102752.65125000001
2887,87,2,True,False,True,Parastar,83333.33,Budget,Medium,957.854367816092,61458.33375
1180,97,2,True,True,True,Feiz Garden,126666.67,Budget,Large,1305.8419587628866,101877.19315789473
1618,63,1,True,True,True,Ostad Moein,46000.0,Budget,Medium,730.1587301587301,64229.26865853659
2340,65,2,True,True,False,Karoon,47666.67,Budget,Medium,733.3333846153846,39991.667499999996
2251,130,3,True,True,True,Yousef Abad,200000.0,Budget,VeryLarge,1538.4615384615386,234399.12315789473
2730,110,2,True,True,True,Niavaran,354666.67,Affordable,Large,3224.2424545454546,663106.8627941177
2135,87,2,False,False,False,Pardis,30000.0,Budget,Medium,344.82758620689657,25927.39732876712
3044,69,2,False,True,False,Salsabil,46666.67,Budget,Medium,676.3285507246377,46566.97266666666
755,105,3,True,True,True,Heravi,200000.0,Budget,Large,1904.7619047619048,268728.98521739134
730,225,4,True,True,False,Andisheh,183333.33,Budget,Huge,814.8148,62586.42602409639
1663,50,1,False,True,False,Qasr-od-Dasht,27000.0,Budget,Small,540.0,50485.71392857143
2696,90,2,True,True,True,Shahran,113333.33,Budget,Medium,1259.2592222222222,99525.1286923077
2083,70,2,False,True,True,Elm-o-Sanat,60000.0,Budget,Medium,857.1428571428571,77222.22333333333
3442,68,2,False,True,True,Beryanak,41933.33,Budget,Medium,616.6666176470588,38150.6668
802,49,1,True,True,False,Islamshahr,15333.33,Budget,Small,312.92510204081634,41914.10230769231
3271,160,5,True,True,False,Yousef Abad,600000.0,Affordable,VeryLarge,3750.0,234399.12315789473
2854,48,1,False,False,True,Fallah,24666.67,Budget,Small,513.8889583333333,34040.74222222222
1926,117,2,True,True,True,Shahran,129333.33,Budget,Large,1105.413076923077,99525.1286923077
803,216,4,True,True,False,Andisheh,190000.0,Budget,Huge,879.6296296296297,62586.42602409639
2551,165,3,False,True,False,Heshmatieh,137500.0,Budget,VeryLarge,833.3333333333334,118750.0
1725,115,2,True,True,True,Gheitarieh,316666.67,Affordable,Large,2753.623217391304,357490.47642857145
1453,67,2,True,True,True,East Ferdows Boulevard,79333.33,Budget,Medium,1184.079552238806,128490.54027027027
112,100,2,True,True,False,Parand,42666.67,Budget,Large,426.6667,17453.01874015748
725,107,2,True,True,True,Pasdaran,306666.67,Budget,Large,2866.043644859813,309631.8181818182
2660,74,2,False,True,True,Telecommunication,26000.0,Budget,Medium,351.35135135135135,26000.0
134,70,2,False,True,True,Bahar,40000.0,Budget,Medium,571.4285714285714,40000.0
1901,150,3,True,True,True,West Ferdows Boulevard,240000.0,Budget,VeryLarge,1600.0,103524.82772413793
123,79,2,False,False,False,Baghestan,25000.0,Budget,Medium,316.45569620253167,23562.50125
2881,80,2,True,True,True,Ostad Moein,75000.0,Budget,Medium,937.5,64229.26865853659
1406,97,2,True,False,True,Tenant,77666.67,Budget,Large,800.6873195876288,62402.89956521739
1451,155,2,True,True,True,Pardis,63333.33,Budget,VeryLarge,408.60212903225806,25927.39732876712
2614,83,2,True,True,True,Pasdaran,156666.67,Budget,Medium,1887.5502409638557,309631.8181818182
789,94,2,True,True,True,Razi,57066.67,Budget,Large,607.0922340425532,44633.33428571428
227,140,2,True,True,True,Shahrake Gharb,420000.0,Affordable,VeryLarge,3000.0,398996.04508474574
2590,57,2,False,False,False,Salsabil,36333.33,Budget,Small,637.4268421052632,46566.97266666666
2572,73,2,True,True,True,Persian Gulf Martyrs Lake,73333.33,Budget,Medium,1004.5661643835616,102752.65125000001
2066,58,1,True,True,True,Shahrake Gharb,113333.33,Budget,Small,1954.0229310344828,398996.04508474574
2255,150,2,True,True,True,Zaferanieh,500000.0,Affordable,VeryLarge,3333.3333333333335,785838.2714814814
314,165,3,True,True,True,Pasdaran,350000.0,Affordable,VeryLarge,2121.212121212121,309631.8181818182
31,49,1,True,True,True,West Ferdows Boulevard,73333.33,Budget,Small,1496.5985714285714,103524.82772413793
1305,145,3,True,True,True,Niavaran,483333.33,Affordable,VeryLarge,3333.3333103448276,663106.8627941177
1713,125,2,True,True,True,Ozgol,310000.0,Affordable,VeryLarge,2480.0,256423.333
521,89,2,True,True,True,Northern Janatabad,103333.33,Budget,Medium,1161.0486516853932,109611.11090909092
1639,90,2,True,True,True,Railway,43833.33,Budget,Medium,487.03700000000003,122912.12090909091
1582,220,3,True,True,True,Niavaran,660000.0,Economy,Huge,3000.0,663106.8627941177
168,90,2,True,True,True,Central Janatabad,126000.0,Budget,Medium,1400.0,116287.03677777779
2047,94,2,True,True,True,Shahrake Qods,31666.67,Budget,Large,336.87946808510634,30030.72463768116
662,93,2,True,True,True,Amir Bahador,71300.0,Budget,Large,766.6666666666666,127325.0
1797,85,2,True,False,True,Pardis,15666.67,Budget,Medium,184.31376470588236,25927.39732876712
3297,82,2,True,True,True,Gheitarieh,233333.33,Budget,Medium,2845.528414634146,357490.47642857145
676,79,2,True,True,True,East Ferdows Boulevard,95000.0,Budget,Medium,1202.5316455696202,128490.54027027027
2241,60,2,False,True,False,Si Metri Ji,21666.67,Budget,Small,361.11116666666663,56175.36217391305
1135,120,2,True,True,True,Southern Program Organization,141666.67,Budget,Large,1180.5555833333335,93652.17434782608
2759,37,1,False,True,False,Hashemi,19000.0,Budget,Tiny,513.5135135135135,42866.666923076926
2038,100,2,False,False,False,Shahrake Qods,21666.67,Budget,Large,216.6667,30030.72463768116
524,105,2,True,True,True,Air force,133000.0,Budget,Large,1266.6666666666667,106259.999
2943,102,2,True,True,True,Saadat Abad,166666.67,Budget,Large,1633.9869607843139,316291.9895348837
250,106,2,True,True,False,East Ferdows Boulevard,105000.0,Budget,Large,990.566037735849,128490.54027027027
3270,77,2,True,True,False,Firoozkooh,15666.67,Budget,Medium,203.46324675324675,15666.67
2090,45,1,False,False,True,Ostad Moein,40000.0,Budget,Small,888.8888888888889,64229.26865853659
1497,85,2,True,True,True,Dorous,140000.0,Budget,Medium,1647.0588235294117,624487.1799999999
1085,120,2,True,True,False,Amirabad,150000.0,Budget,Large,1250.0,137261.90357142856
2738,110,2,True,True,True,West Ferdows Boulevard,168333.33,Budget,Large,1530.3029999999999,103524.82772413793
1332,90,2,True,True,True,Shahr-e-Ziba,138333.33,Budget,Medium,1537.0369999999998,103462.99724770641
269,170,3,True,True,True,Gheitarieh,513333.33,Affordable,VeryLarge,3019.6078235294117,357490.47642857145
1776,60,1,True,True,True,Northern Chitgar,29166.67,Budget,Small,486.11116666666663,34489.584375
33,67,2,True,True,False,Feiz Garden,78333.33,Budget,Medium,1169.1541791044776,101877.19315789473
1486,130,2,True,True,True,Gheitarieh,400000.0,Affordable,VeryLarge,3076.923076923077,357490.47642857145
1969,60,1,True,True,True,Persian Gulf Martyrs Lake,29000.0,Budget,Small,483.3333333333333,102752.65125000001
